submission_date,state,tot_cases,conf_cases,tot_death
06/07/2021,CA,3690868,3690868.0,62473
06/10/2020,CA,136191,136191.0,4663
06/10/2022,CA,9775764,9106031.0,91006
08/27/2022,CA,11045449,10237892.0,94047
03/20/2022,CA,9045132,8450009.0,87194
02/06/2021,CA,3320862,3320862.0,43018
06/13/2022,CA,9775764,9106031.0,91006
11/09/2021,CA,4960026,4711123.0,71998
05/15/2020,CA,74936,74936.0,3029
09/02/2021,CA,4445303,4256244.0,65585
12/30/2021,CA,5421162,5135071.0,75738
05/07/2022,CA,9274208,8654420.0,89851
09/13/2021,CA,4554525,4360955.0,66716
09/21/2021,CA,4628212,4428117.0,67628
10/14/2022,CA,11309237,10458792.0,95604
09/30/2020,CA,810625,810625.0,15657
04/08/2022,CA,9115022,8513771.0,88557
07/28/2020,CA,466550,466550.0,8436
09/19/2020,CA,774135,774135.0,14762
10/20/2021,CA,4811613,4595382.0,70593
05/25/2020,CA,94558,94558.0,3666
03/29/2021,CA,3564468,3564468.0,57778
06/25/2021,CA,3708861,3708861.0,62890
02/11/2022,CA,8775930,8204171.0,81437
09/20/2021,CA,4622180,4422085.0,67612
05/19/2022,CA,9385311,8757871.0,90219
02/10/2020,CA,6,6.0,0
03/18/2022,CA,9045132,8450009.0,87194
08/09/2021,CA,4118188,3950172.0,64318
06/25/2020,CA,195571,195571.0,5603
12/01/2021,CA,5066295,4810164.0,73822
05/16/2020,CA,76793,76793.0,3119
02/27/2021,CA,3470877,3470877.0,51505
05/06/2022,CA,9274208,8654420.0,89851
09/27/2021,CA,4676579,4471635.0,68362
07/31/2021,CA,4004855,3840364.0,63935
05/28/2020,CA,101697,101697.0,3816
06/30/2022,CA,10076018,9378193.0,91516
11/22/2021,CA,5029772,4773641.0,73199
09/08/2021,CA,4504293,4315234.0,66056
01/12/2022,CA,6502320,6188867.0,76683
02/03/2021,CA,3281271,3281271.0,41018
09/01/2022,CA,11075694,10268137.0,94120
08/08/2020,CA,545787,545787.0,9982
11/08/2020,CA,966500,966500.0,18022
09/11/2022,CA,11155889,10329995.0,94558
01/05/2021,CA,2452334,2452334.0,26807
07/05/2021,CA,3713944,3713944.0,63141
01/24/2020,CA,0,0.0,0
10/13/2020,CA,852406,852406.0,16480
03/11/2021,CA,3516862,3516862.0,54590
12/27/2021,CA,5301385,5027219.0,75461
10/21/2020,CA,877784,877784.0,16987
10/13/2022,CA,11305666,10458792.0,95604
03/29/2022,CA,9082073,8484309.0,87956
03/26/2021,CA,3555915,3555915.0,57336
06/19/2022,CA,9881072,9199942.0,91240
08/19/2020,CA,638831,638831.0,11301
07/03/2020,CA,248235,248235.0,6184
05/08/2021,CA,3652692,3652692.0,61167
01/04/2022,CA,5714613,5428522.0,75924
07/08/2022,CA,10266226,9540194.0,91930
08/16/2022,CA,10930234,10146137.0,93517
12/16/2020,CA,1671081,1671081.0,21410
05/21/2020,CA,86197,86197.0,3451
03/22/2020,CA,1468,1468.0,26
04/30/2021,CA,3638132,3638132.0,60467
02/01/2021,CA,3258706,3258706.0,40263
09/24/2020,CA,790640,790640.0,15154
04/08/2021,CA,3588152,3588152.0,58788
11/03/2021,CA,4919465,4674665.0,71646
10/06/2020,CA,828461,828461.0,16046
07/29/2022,CA,10688199,9922718.0,92763
06/13/2021,CA,3696472,3696472.0,62512
01/20/2021,CA,3019371,3019371.0,33690
08/04/2020,CA,519427,519427.0,9349
01/24/2022,CA,7866610,7419643.0,78101
11/11/2021,CA,4972469,4719596.0,72288
06/01/2021,CA,3685455,3685455.0,62021
08/31/2020,CA,704085,704085.0,12757
09/29/2022,CA,11247840,10412352.0,95165
07/26/2022,CA,10632055,9871930.0,92595
08/20/2021,CA,4263107,4084799.0,64503
04/17/2022,CA,9140562,8535899.0,88907
07/14/2020,CA,336447,336447.0,7039
02/12/2022,CA,8775930,8204171.0,81437
08/21/2022,CA,10970412,10175617.0,93704
06/16/2021,CA,3698626,3698626.0,62534
09/13/2022,CA,11155889,10329995.0,94558
04/13/2020,CA,22348,22348.0,658
06/06/2022,CA,9647488,8989279.0,90815
09/28/2021,CA,4681332,4476388.0,68387
12/15/2020,CA,1617370,1617370.0,21178
06/19/2020,CA,165416,165416.0,5250
08/01/2022,CA,10688199,9922718.0,92763
10/31/2020,CA,922005,922005.0,17605
04/01/2022,CA,9095256,8494005.0,88207
04/10/2021,CA,3595224,3595224.0,59113
03/15/2022,CA,9031767,8439055.0,86792
01/03/2022,CA,5548724,5262633.0,75847
04/14/2021,CA,3606882,3606882.0,59372
05/22/2020,CA,88444,88444.0,3544
10/26/2021,CA,4850676,4631162.0,71182
04/23/2020,CA,37369,37369.0,1396
08/28/2022,CA,11045449,10237892.0,94047
05/13/2021,CA,3659641,3659641.0,61351
08/02/2020,CA,509162,509162.0,9252
06/05/2020,CA,122901,122901.0,4368
09/25/2020,CA,794040,794040.0,15256
01/28/2021,CA,3186610,3186610.0,38070
08/24/2020,CA,668615,668615.0,11955
03/07/2020,CA,88,88.0,1
04/16/2020,CA,26182,26182.0,870
10/16/2022,CA,11309237,10458792.0,95604
04/11/2020,CA,20615,20615.0,581
01/05/2022,CA,5766356,5480265.0,76054
02/17/2020,CA,8,8.0,0
08/22/2022,CA,10970412,10175617.0,93704
02/16/2022,CA,8843229,8271470.0,82382
10/15/2020,CA,858401,858401.0,16621
02/09/2021,CA,3354591,3354591.0,43905
05/21/2021,CA,3670469,3670469.0,61672
02/02/2022,CA,8448709,7941318.0,79621
12/17/2020,CA,1723362,1723362.0,21817
08/22/2021,CA,4291284,4112976.0,64674
10/24/2020,CA,892810,892810.0,17231
07/11/2021,CA,3880618,3724833.0,63376
11/13/2021,CA,4984465,4731592.0,72436
02/05/2020,CA,6,6.0,0
10/17/2022,CA,11309237,10458792.0,95604
12/19/2021,CA,5178422,4909188.0,74996
03/27/2022,CA,9074163,8476399.0,87809
09/28/2020,CA,805263,805263.0,15451
06/04/2020,CA,119807,119807.0,4298
07/30/2022,CA,10688199,9922718.0,92763
06/24/2022,CA,10010679,9312854.0,91420
10/14/2021,CA,4781510,4565279.0,70010
06/16/2020,CA,153560,153560.0,5002
03/31/2022,CA,9091230,8489979.0,88115
07/25/2021,CA,3947201,3786031.0,63741
03/02/2022,CA,8968484,8388683.0,84928
05/16/2022,CA,9334767,8707327.0,90117
02/19/2021,CA,3428518,3428518.0,47973
11/14/2021,CA,4984465,4731592.0,72436
12/26/2021,CA,5264182,4990016.0,75461
04/29/2020,CA,46500,46500.0,1809
03/11/2022,CA,9019412,8426700.0,86387
08/27/2020,CA,683529,683529.0,12296
04/19/2022,CA,9155320,8550657.0,89054
04/02/2020,CA,9191,9191.0,203
05/19/2021,CA,3667550,3667550.0,61555
06/19/2021,CA,3701926,3701926.0,62654
01/30/2022,CA,8213786,7706395.0,78825
08/07/2020,CA,538416,538416.0,9807
05/24/2020,CA,92710,92710.0,3646
02/08/2021,CA,3346340,3346340.0,43735
05/01/2021,CA,3640226,3640226.0,60625
01/17/2022,CA,7109212,6735980.0,77270
05/10/2022,CA,9307414,8687626.0,89957
02/22/2020,CA,21,21.0,0
01/20/2022,CA,7444677,6997710.0,77521
03/10/2022,CA,9015587,8422875.0,86185
03/18/2020,CA,510,510.0,7
02/23/2022,CA,8914094,8343213.0,83569
03/04/2022,CA,8987031,8399677.0,85353
05/24/2022,CA,9493324,8853498.0,90488
08/21/2021,CA,4276720,4098412.0,64585
04/16/2022,CA,9140562,8535899.0,88907
04/10/2022,CA,9115022,8513771.0,88557
11/08/2021,CA,4956081,4707178.0,71979
08/01/2021,CA,4004855,3840364.0,63935
03/05/2020,CA,60,60.0,1
05/12/2020,CA,69382,69382.0,2752
06/28/2020,CA,210412,210412.0,5811
07/25/2020,CA,445400,445400.0,8242
05/08/2020,CA,62512,62512.0,2493
09/26/2022,CA,11220161,10384673.0,95009
05/31/2020,CA,110583,110583.0,4043
06/09/2020,CA,133489,133489.0,4559
02/14/2020,CA,8,8.0,0
11/24/2021,CA,5036998,4780867.0,73365
01/12/2021,CA,2747288,2747288.0,30105
05/10/2021,CA,3655922,3655922.0,61241
11/24/2020,CA,1125699,1125699.0,18817
10/17/2021,CA,4787698,4571467.0,70150
10/07/2022,CA,11284337,10437463.0,95414
02/23/2020,CA,21,21.0,0
02/08/2022,CA,8702920,8127081.0,80640
05/20/2020,CA,84057,84057.0,3374
02/25/2022,CA,8941505,8361704.0,83992
07/11/2020,CA,312344,312344.0,6892
02/05/2022,CA,8582249,8006410.0,80022
01/30/2021,CA,3224374,3224374.0,39323
06/14/2021,CA,3697299,3697299.0,62505
01/06/2021,CA,2482226,2482226.0,27222
04/12/2021,CA,3602827,3602827.0,59249
01/28/2020,CA,0,0.0,0
01/31/2022,CA,8386012,7878621.0,79284
06/25/2022,CA,10010679,9312854.0,91420
01/27/2022,CA,8137057,7629666.0,78571
01/08/2022,CA,5947810,5634357.0,76341
12/04/2020,CA,1286557,1286557.0,19682
04/05/2021,CA,3582463,3582463.0,58534
01/26/2021,CA,3153186,3153186.0,36660
04/29/2022,CA,9221030,8605663.0,89582
05/23/2021,CA,3672963,3672963.0,61755
08/14/2022,CA,10888858,10104761.0,93378
10/02/2020,CA,817277,817277.0,15918
06/29/2020,CA,216550,216550.0,5850
02/23/2021,CA,3450058,3450058.0,49129
08/19/2021,CA,4248391,4070083.0,64383
01/18/2021,CA,2973174,2973174.0,33139
06/08/2020,CA,131319,131319.0,4528
06/08/2022,CA,9717111,9058902.0,90892
07/21/2021,CA,3928255,3772470.0,63664
04/28/2020,CA,45031,45031.0,1721
06/15/2022,CA,9839072,9169339.0,91107
04/06/2021,CA,3583830,3583830.0,58541
05/30/2021,CA,3684388,3684388.0,62006
04/28/2022,CA,9198997,8587792.0,89391
05/14/2020,CA,73164,73164.0,2926
03/05/2021,CA,3493126,3493126.0,53194
05/26/2020,CA,96733,96733.0,3679
05/08/2022,CA,9274208,8654420.0,89851
03/31/2020,CA,6932,6932.0,150
03/06/2021,CA,3497578,3497578.0,53464
05/13/2020,CA,65981,65981.0,2656
05/01/2020,CA,50442,50442.0,1988
07/08/2021,CA,3878207,3722422.0,63317
10/05/2020,CA,826784,826784.0,16020
06/18/2021,CA,3700750,3700750.0,62622
02/22/2021,CA,3446611,3446611.0,49039
05/15/2022,CA,9334767,8707327.0,90117
04/15/2021,CA,3608898,3608898.0,59508
04/24/2022,CA,9177609,8566404.0,89255
11/12/2020,CA,991609,991609.0,18137
11/07/2021,CA,4937188,4688285.0,71852
07/05/2020,CA,260155,260155.0,6265
10/07/2021,CA,4742491,4529563.0,69351
01/30/2020,CA,0,0.0,0
06/12/2022,CA,9775764,9106031.0,91006
02/14/2021,CA,3399878,3399878.0,46457
09/05/2020,CA,727239,727239.0,13469
10/08/2022,CA,11284337,10437463.0,95414
10/19/2021,CA,4808543,4592312.0,70437
10/02/2022,CA,11253453,10412352.0,95165
07/23/2020,CA,425616,425616.0,7949
10/23/2021,CA,4826113,4606599.0,70884
07/14/2021,CA,3895877,3740092.0,63508
05/05/2020,CA,56212,56212.0,2221
01/29/2020,CA,0,0.0,0
09/20/2022,CA,11184654,10354899.0,94747
04/17/2020,CA,27528,27528.0,950
05/04/2020,CA,54937,54937.0,2178
04/12/2022,CA,9115022,8513771.0,88557
01/24/2021,CA,3109151,3109151.0,36208
07/16/2020,CA,356178,356178.0,7283
07/23/2022,CA,10564928,9804803.0,92469
02/18/2020,CA,13,13.0,0
07/12/2022,CA,10345430,9619398.0,92055
08/08/2022,CA,10796918,10024326.0,93056
12/19/2020,CA,1807982,1807982.0,22346
10/08/2021,CA,4749201,4536273.0,69507
04/30/2022,CA,9221030,8605663.0,89582
09/08/2022,CA,11137381,10314717.0,94351
03/22/2022,CA,9061143,8466020.0,87498
04/09/2021,CA,3590758,3590758.0,58943
06/17/2021,CA,3699455,3699455.0,62565
03/02/2020,CA,39,39.0,0
10/30/2021,CA,4892387,4647587.0,71519
07/20/2021,CA,3922970,3767185.0,63653
08/14/2020,CA,601075,601075.0,10831
02/15/2022,CA,8830785,8259026.0,82142
05/01/2022,CA,9221030,8605663.0,89582
05/21/2022,CA,9437716,8797890.0,90382
11/18/2020,CA,1047789,1047789.0,18395
12/24/2020,CA,1998115,1998115.0,23384
03/14/2022,CA,9031040,8438328.0,86794
10/04/2022,CA,11253453,10412352.0,95165
08/27/2021,CA,4355018,4171104.0,65033
04/21/2022,CA,9155320,8550657.0,89054
12/20/2020,CA,1854456,1854456.0,22571
07/12/2020,CA,320804,320804.0,6989
08/08/2021,CA,4107763,3939747.0,64312
07/24/2022,CA,10564928,9804803.0,92469
04/03/2022,CA,9095256,8494005.0,88207
11/02/2020,CA,930628,930628.0,17683
08/25/2020,CA,673095,673095.0,12003
05/06/2020,CA,58815,58815.0,2325
05/29/2021,CA,3683309,3683309.0,61999
07/05/2022,CA,10212491,9500376.0,91795
10/19/2020,CA,870791,870791.0,16894
02/20/2021,CA,3435186,3435186.0,48414
09/17/2021,CA,4597564,4397469.0,67358
01/03/2021,CA,2391261,2391261.0,26494
10/22/2020,CA,880724,880724.0,17123
09/09/2021,CA,4515931,4322361.0,66257
11/20/2020,CA,1072272,1072272.0,18593
04/02/2022,CA,9095256,8494005.0,88207
03/25/2020,CA,2535,2535.0,48
06/11/2021,CA,3694498,3694498.0,62593
06/09/2022,CA,9717111,9058902.0,90892
08/17/2022,CA,10930234,10146137.0,93517
02/10/2022,CA,8752983,8181224.0,81074
06/23/2021,CA,3705427,3705427.0,62741
10/15/2022,CA,11309237,10458792.0,95604
06/26/2021,CA,3710544,3710544.0,62945
05/17/2021,CA,3665904,3665904.0,61510
05/25/2022,CA,9493324,8853498.0,90488
11/13/2020,CA,998502,998502.0,18163
09/21/2022,CA,11184654,10354899.0,94747
05/16/2021,CA,3664909,3664909.0,61499
08/13/2022,CA,10888858,10104761.0,93378
06/04/2021,CA,3687736,3687736.0,62179
07/12/2021,CA,3889528,3733743.0,63472
12/24/2021,CA,5264182,4990016.0,75461
03/21/2020,CA,1224,1224.0,24
08/05/2022,CA,10796918,10024326.0,93056
03/10/2020,CA,157,157.0,2
07/27/2020,NY,188293,,8822
10/01/2021,FL,3597894,,58859
08/05/2021,NY,1179682,,20000
01/11/2022,FL,4901504,,64294
11/04/2021,NY,1449814,,21542
09/27/2021,NY,1330887,,20887
05/19/2022,TX,6800315,,86750
02/24/2021,FL,1855221,,31850
12/01/2020,TX,1296972,,24455
12/10/2020,TX,1433551,,26310
06/17/2021,FL,2315099,,37710
07/13/2021,NY,1160203,,19952
06/18/2022,FL,6365361,,75763
11/10/2020,FL,841143,,18358
02/12/2022,NY,2603939,,26564
10/20/2021,FL,3652668,,60788
02/15/2022,NY,2609479,,26662
05/25/2020,FL,50568,,2441
07/01/2021,NY,1157650,,19932
11/21/2021,FL,3705329,,62092
09/05/2020,TX,635315,,15232
05/06/2022,FL,5964613,,74392
04/24/2021,FL,2167950,,35399
07/30/2021,FL,2618190,,39988
07/01/2022,NY,3004942,,28245
07/30/2020,NY,189507,,8837
01/24/2021,TX,2240526,,39144
07/30/2020,FL,461297,,8692
06/26/2022,NY,2991352,,28202
12/14/2020,NY,426123,,10901
10/30/2020,FL,786858,,17803
06/09/2021,FL,2302523,,37500
02/16/2020,TX,0,,0
04/01/2021,NY,1030739,,18814
04/12/2022,TX,6696151,,86279
03/10/2022,FL,5824925,,73159
01/20/2021,NY,733850,,15065
08/06/2021,FL,2756896,,41440
05/07/2022,FL,5965751,,74407
08/08/2021,NY,1185661,,20014
10/29/2021,TX,4217243,,69846
06/10/2022,FL,6282218,,75363
10/12/2020,TX,795126,,17670
05/07/2022,NY,2816935,,27565
08/15/2021,NY,1200816,,20080
10/15/2021,TX,4156151,,67477
04/05/2021,TX,2794483,,48933
06/14/2020,NY,173446,,8502
08/25/2022,NY,3150504,,28775
12/18/2020,FL,1169991,,21598
07/29/2020,TX,403307,,9452
08/08/2020,FL,522039,,10618
07/03/2021,FL,2348910,,38152
02/05/2022,NY,2581080,,26247
01/30/2021,FL,1687576,,28581
04/07/2020,FL,14218,,439
01/24/2021,FL,1625336,,27598
11/05/2020,TX,1008438,,20137
01/29/2020,TX,0,,0
02/10/2022,NY,2597837,,26473
07/17/2021,TX,3027139,,51640
02/16/2021,TX,2567297,,44584
02/01/2022,TX,6254867,,78360
03/29/2020,NY,25745,,119
03/31/2020,FL,6546,,180
08/30/2021,TX,3561407,,55404
03/09/2020,NY,125,,0
08/25/2020,NY,198209,,8935
06/08/2020,TX,75616,,2126
01/02/2021,NY,569204,,12798
09/13/2020,NY,206563,,8992
03/21/2020,NY,4145,,21
06/19/2022,NY,2978215,,28139
07/27/2022,TX,7406593,,87616
05/24/2020,TX,55348,,1732
04/09/2022,TX,6691401,,86240
04/25/2021,FL,2171556,,35443
08/03/2020,NY,190879,,8863
08/20/2022,FL,6966519,,79843
05/27/2020,TX,57921,,1806
10/17/2022,FL,7144172,,82065
07/23/2022,NY,3066216,,28430
11/04/2021,TX,4236624,,70432
07/04/2021,TX,2994471,,51498
09/29/2020,TX,743284,,16850
05/06/2022,NY,2810493,,27554
05/31/2022,NY,2931132,,27918
04/18/2022,NY,2725117,,27326
07/20/2020,TX,332434,,7171
08/06/2021,NY,1181447,,20002
09/10/2022,NY,3183332,,28911
08/28/2021,NY,1235297,,20248
03/17/2022,NY,2649103,,27161
05/25/2021,TX,2936733,,50776
10/01/2022,NY,3237467,,29122
02/13/2022,TX,6458425,,80988
04/20/2022,TX,6714873,,86414
01/20/2021,FL,1581886,,26871
03/22/2021,FL,1977695,,33655
11/06/2021,NY,1457547,,21604
05/22/2022,TX,6814829,,86764
09/10/2021,TX,3787220,,58332
10/02/2022,NY,3239615,,29122
08/09/2020,TX,486362,,11772
03/08/2020,FL,13,,2
05/11/2021,NY,1135113,,19581
02/15/2020,FL,0,,0
11/04/2020,TX,998267,,19988
03/11/2021,NY,954005,,18335
06/22/2021,NY,1156354,,19910
01/01/2022,FL,4295227,,63248
07/12/2022,TX,7229377,,87300
08/11/2020,TX,500620,,12176
07/06/2022,NY,3015461,,28280
07/16/2020,TX,292656,,6218
10/27/2021,NY,1425129,,21656
09/29/2020,NY,214054,,9036
03/17/2022,FL,5832953,,73426
09/30/2022,NY,3234824,,29122
03/30/2020,TX,2874,,89
07/02/2022,TX,7120079,,87147
04/24/2022,TX,6725359,,86482
08/23/2021,FL,3116478,,47159
03/18/2020,TX,82,,6
08/18/2020,FL,572064,,12308
12/27/2021,TX,4516356,,74262
02/08/2020,TX,0,,0
01/04/2021,FL,1364223,,23917
10/17/2020,TX,820563,,18050
07/16/2020,NY,184408,,8762
10/09/2022,TX,7884710,,89309
09/30/2020,NY,214608,,9041
08/08/2021,TX,3225082,,52463
09/07/2022,TX,7779837,,88751
12/13/2020,FL,1111943,,21045
04/05/2020,NY,54480,,1017
11/07/2021,TX,4244349,,70758
03/03/2020,NY,0,,0
10/03/2021,FL,3603781,,59136
07/23/2021,TX,3056111,,51802
03/03/2022,FL,5814695,,72756
01/26/2022,NY,2517579,,25587
04/13/2021,TX,2826806,,49275
06/23/2020,TX,120370,,2699
08/12/2020,TX,506820,,12360
09/27/2020,NY,212933,,9027
03/01/2022,NY,2631446,,26980
08/03/2022,FL,6845759,,78632
05/16/2022,TX,6787461,,86713
07/21/2020,TX,341739,,7428
07/24/2020,TX,369826,,8239
04/19/2021,TX,2842763,,49521
06/09/2020,NY,171789,,8391
12/21/2021,NY,1735648,,23121
01/31/2020,TX,0,,0
02/07/2021,NY,842972,,16863
05/26/2020,TX,56560,,1783
09/23/2022,FL,7108985,,81527
10/12/2022,FL,7137532,,82050
11/09/2021,TX,4251485,,70862
11/08/2020,NY,257817,,9353
07/07/2022,TX,7166525,,87218
03/26/2022,NY,2662503,,27209
11/10/2021,NY,1471378,,21701
03/18/2020,NY,1043,,1
02/24/2021,TX,2613792,,45902
06/18/2020,FL,86234,,3226
04/29/2022,NY,2774483,,27465
02/24/2022,NY,2625848,,26885
07/11/2020,TX,250462,,4995
11/12/2021,FL,3691790,,61847
09/09/2020,FL,641041,,14931
06/29/2020,NY,177991,,8673
05/01/2022,TX,6741593,,86566
06/14/2021,NY,1155117,,19878
10/03/2021,NY,1351472,,21033
12/18/2020,NY,454282,,11267
08/21/2020,FL,585265,,12811
02/23/2021,FL,1848678,,31770
09/23/2022,NY,3216909,,29046
04/22/2021,FL,2155918,,35284
04/29/2020,FL,32550,,1409
10/06/2022,NY,3248803,,29196
10/03/2022,FL,7123804,,81838
03/10/2021,NY,950806,,18303
04/15/2020,FL,21687,,768
05/04/2022,TX,6748847,,86589
01/14/2022,NY,2350136,,24590
07/07/2021,TX,2997665,,51517
07/20/2022,FL,6703867,,77682
02/27/2020,NY,0,,0
06/16/2022,NY,2971739,,28119
07/05/2020,FL,202653,,4168
01/08/2022,FL,4733632,,63880
08/30/2022,FL,7025235,,80446
10/13/2022,NY,3264811,,29297
08/21/2020,NY,196938,,8921
12/12/2021,FL,3744682,,62602
06/27/2022,FL,6458571,,76258
12/07/2020,NY,379358,,10382
06/02/2021,TX,2945998,,50979
05/17/2020,FL,44822,,2154
02/01/2020,FL,0,,0
12/17/2021,TX,4397558,,73756
11/23/2021,NY,1535193,,22018
03/09/2021,NY,947737,,18283
09/04/2022,NY,3171961,,28842
01/20/2022,FL,5301987,,66062
06/10/2020,FL,67042,,2960
04/08/2022,FL,5865313,,73943
04/11/2022,NY,2699696,,27305
08/07/2021,NY,1183888,,20009
04/17/2022,TX,6708211,,86327
09/15/2020,TX,668746,,15969
05/13/2020,FL,41769,,1998
01/31/2021,TX,2360632,,41189
12/06/2021,FL,3729687,,62455
04/29/2020,TX,27054,,963
02/22/2022,TX,6523116,,82627
02/12/2022,FL,5746710,,70780
06/01/2021,NY,1151435,,19788
05/08/2020,TX,36609,,1268
06/03/2022,TX,6877243,,86837
02/04/2020,FL,0,,0
09/16/2021,NY,1294121,,20628
03/04/2021,NY,931318,,18118
10/03/2021,TX,4068619,,64732
11/18/2021,FL,3701457,,62016
09/24/2020,TX,723919,,16579
10/19/2020,NY,230508,,9155
08/14/2021,TX,3318801,,53048
08/05/2022,TX,7508886,,87873
03/11/2020,NY,164,,0
11/06/2020,FL,820602,,18139
03/26/2020,NY,15865,,59
10/29/2020,FL,784321,,17751
12/13/2021,TX,4376245,,73409
06/25/2021,FL,2329274,,37921
05/30/2021,FL,2285756,,37117
05/05/2020,FL,36773,,1683
10/25/2021,NY,1419988,,21594
02/27/2022,FL,5806497,,72471
02/18/2021,FL,1819887,,31249
01/16/2021,NY,704870,,14570
09/10/2020,TX,649809,,15620
04/23/2021,TX,2860489,,49683
10/14/2021,NY,1386927,,21314
01/27/2022,TX,6083750,,77555
04/13/2020,TX,13906,,451
03/11/2022,NY,2642783,,27102
09/09/2021,TX,3763626,,57932
06/05/2022,TX,6892204,,86849
03/10/2020,NY,137,,0
11/20/2020,NY,293960,,9625
02/22/2020,TX,0,,0
11/30/2021,FL,3718375,,62302
10/26/2020,FL,770632,,17620
02/02/2022,FL,5611006,,68972
05/12/2021,TX,2912195,,50354
06/21/2021,FL,2321197,,37817
09/20/2022,NY,3206781,,29028
06/27/2020,TX,143366,,2987
09/11/2021,FL,3450360,,54360
06/25/2022,TX,7044410,,87053
06/19/2021,TX,2975175,,51294
07/26/2020,NY,187975,,8820
04/02/2021,NY,1034732,,18836
08/12/2020,NY,193974,,8887
07/04/2022,TX,7139865,,87147
02/21/2021,FL,1835982,,31560
08/15/2021,TX,3323973,,53091
10/15/2021,FL,3641901,,60409
02/25/2020,FL,0,,0
12/02/2020,FL,1008373,,19995
09/03/2020,TX,625347,,15068
03/15/2021,NY,966982,,18431
01/22/2021,FL,1607410,,27266
08/05/2020,FL,500402,,10042
06/27/2021,NY,1157104,,19925
04/19/2022,TX,6712347,,86396
01/05/2022,FL,4510950,,63545
10/06/2020,FL,707928,,16622
04/17/2020,NY,102290,,3560
02/18/2020,NY,0,,0
07/27/2021,FL,2558928,,39584
09/14/2022,TX,7816911,,88898
02/04/2021,TX,2448393,,42207
02/09/2022,TX,6407921,,80005
06/06/2020,TX,73553,,2078
01/09/2022,TX,5043610,,75281
01/16/2021,TX,2097560,,36563
05/02/2021,NY,1122872,,19431
03/28/2020,FL,3897,,106
09/16/2020,FL,659902,,15444
09/11/2020,TX,653265,,15699
06/12/2021,TX,2967034,,51174
06/12/2022,FL,6297921,,75461
09/28/2021,TX,4023240,,63245
12/17/2020,TX,1539189,,27851
11/11/2020,TX,1065065,,20991
09/28/2021,FL,3582299,,58383
03/23/2021,FL,1982896,,33700
03/19/2021,NY,981148,,18528
06/12/2020,TX,83680,,2248
12/21/2020,NY,473238,,11559
02/10/2020,TX,0,,0
03/07/2020,NY,28,,0
03/29/2020,TX,2552,,69
03/20/2022,NY,2653125,,27179
02/08/2021,NY,846873,,16925
08/04/2021,TX,3166130,,52221
04/06/2022,FL,5861097,,73906
11/07/2020,NY,255780,,9340
08/06/2020,TX,467485,,11195
12/23/2021,NY,1763378,,23222
10/15/2022,FL,7141602,,82064
01/22/2020,NY,0,,0
09/06/2020,FL,634408,,14669
01/28/2020,TX,0,,0
06/19/2022,TX,6982294,,86971
08/28/2021,TX,3547835,,55251
01/14/2021,FL,1517448,,25729
09/19/2020,TX,686068,,16234
01/25/2021,FL,1634845,,27765
11/09/2020,TX,1038964,,20675
08/11/2022,FL,6909374,,79216
10/20/2020,TX,833557,,18294
08/28/2020,TX,601768,,14508
02/06/2022,NY,2584586,,26285
06/23/2021,FL,2325186,,37866
09/15/2022,NY,3191908,,28970
02/27/2022,TX,6546256,,83516
05/25/2022,FL,6114375,,74792
04/29/2021,NY,1116926,,19390
07/11/2020,FL,266341,,4909
06/15/2021,TX,2969037,,51231
01/09/2022,NY,2222827,,24200
12/06/2020,FL,1044362,,20375
04/09/2020,TX,10230,,322
06/12/2021,FL,2307398,,37578
05/09/2022,FL,5979282,,74446
09/20/2022,FL,7101194,,81419
11/04/2020,NY,249422,,9301
01/13/2021,TX,2021374,,35561
04/01/2022,FL,5853578,,73813
07/19/2022,TX,7313068,,87428
02/16/2022,TX,6482436,,81557
11/03/2020,NY,248091,,9290
10/01/2020,FL,697118,,16361
12/30/2021,TX,4561037,,74491
05/05/2021,NY,1126855,,19499
10/11/2022,NY,3259603,,29227
03/31/2022,TX,6669643,,85988
07/02/2021,TX,2992614,,51480
07/25/2021,TX,3065073,,51848
06/16/2020,FL,80240,,3161
07/06/2021,FL,2356591,,38256
03/30/2021,NY,1021976,,18757
10/17/2021,NY,1398401,,21386
07/26/2020,TX,381656,,8720
02/04/2020,NY,0,,0
10/10/2020,NY,223248,,9100
09/10/2022,FL,7073030,,81011
06/03/2020,TX,68271,,1998
04/23/2021,NY,1104946,,19288
04/04/2021,FL,2046498,,34330
01/03/2021,NY,577232,,12912
05/17/2022,NY,2872112,,27742
05/30/2022,NY,2920452,,27899
04/19/2022,FL,5892191,,74117
01/28/2022,FL,5521565,,67866
11/11/2021,FL,3690077,,61811
09/15/2021,FL,3488870,,55441
12/31/2021,NY,1924606,,23611
04/20/2021,NY,1097037,,19222
04/06/2021,FL,2057970,,34421
03/24/2022,NY,2659368,,27196
07/13/2022,NY,3035444,,28330
05/30/2021,NY,1150933,,19770
02/06/2020,TX,0,,0
09/30/2021,NY,1340812,,20968
07/18/2022,TX,7303923,,87403
06/16/2022,TX,6966714,,86939
02/25/2020,NY,0,,0
11/12/2020,NY,268786,,9438
04/29/2022,TX,6736951,,86548
08/17/2022,NY,3131638,,28697
07/14/2020,FL,296552,,5392
12/14/2021,FL,3752746,,62642
01/07/2022,FL,4656972,,63760
10/30/2021,FL,3670710,,61335
01/23/2022,FL,5368544,,66741
07/28/2020,FL,442780,,8242
